id,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults
107,7,19,1838781,1838802.0,163,13.0,27.0,16217,98.0,124.0,1687,False,True,140,0.9164,0.4195,0.3636,0.0041,0.5385,1.0,1.0,2.2122,0.8451,1.4314,0.6364,-0.1272,0.3834,0,0,0,0,0,1,0
108,1212,1220,2166065,2166066.0,6,6.0,3.0,775,107.0,132.0,1358,False,True,50,0.2047,0.3333,0.75,0.0044,1.0,1.0,0.0,0.7782,0.7782,0.4771,-0.25,-0.0791,0.1262,0,0,0,0,0,0,1
109,39,51,212157,212188.0,145,20.0,24.0,17419,115.0,135.0,1358,False,True,40,0.0576,0.3549,0.5454,0.0081,0.55,0.9167,1.0,2.1614,1.0414,1.3424,0.4545,-0.0156,0.4366,0,0,1,0,0,0,0
110,24,32,2095494,2095507.0,106,13.0,13.0,10152,81.0,109.0,1356,True,False,70,0.0362,0.3036,0.9231,0.0074,0.7692,1.0,1.0,2.0253,1.0,1.1139,0.0769,-0.2796,0.2739,0,1,0,0,0,0,0
111,1088,1101,728281,728304.0,64,16.0,8.0,6902,121.0,141.0,1352,False,True,40,0.2887,0.3636,0.7,0.0044,0.625,0.75,0.0,1.8062,0.7782,0.9031,-0.3,0.0085,0.2432,0,0,0,0,1,0,0
112,614,622,4933878,4920024.5,63,11.0,9.0,6994,86.0,124.0,1694,True,False,80,0.9231,0.3688,0.8,0.006,0.9091,0.8889,0.0,1.7993,1.0,0.9031,-0.2,-0.1925,0.1773,0,0,0,0,0,0,1
113,9,18,1622520,1622524.0,52,11.0,11.0,6481,97.0,124.0,1356,True,False,70,0.0133,0.2727,0.6364,0.0052,0.6364,1.0,1.0,1.716,0.8451,1.0414,0.3636,-0.1752,0.1822,0,1,0,0,0,0,0
114,1565,1583,1009876,1009999.0,1499,126.0,131.5,155173,63.0,124.0,1666,False,True,40,0.0972,0.4401,0.2308,0.0117,0.3962,0.9902,1.0,3.756,1.2041,2.3075,0.7692,-0.35525,1.0,1,0,0,0,0,0,0
115,1190,1219,938265,938349.0,935,137.5,88.0,117325,118.0,135.0,1362,False,True,40,0.2231,0.5718,0.4193,0.037849999999999995,0.3165,0.5,1.0,2.9207,1.716,1.6902,0.5806,-0.0643,0.9999,0,1,0,0,0,0,0
116,732,756,2727673,2727684.0,128,23.0,17.0,13352,84.0,118.0,1356,True,False,100,0.8331,0.4882,0.7857,0.0103,0.6087,0.7059,0.0,2.1072,1.1461,1.1461,-0.2143,-0.2476,0.417,0,0,0,0,0,0,1
117,39,194,1545468,1545486.0,1499,137.5,131.5,155173,38.0,141.0,1402,False,True,40,0.0556,0.4717,0.9576,0.037849999999999995,0.2203,0.3511,0.0,4.1084,2.0785,2.1703,-0.0424,-0.094,1.0,0,0,1,0,0,0,0
118,981,992,3976070,3976080.0,66,8.0,10.0,7519,93.0,127.0,1688,True,False,70,0.7338,0.175,0.8,0.0047,1.0,1.0,1.0,1.8195,0.9031,1.0,0.2,-0.1234,0.1852,0,0,0,0,0,1,0
119,14,24,879259,879265.0,116,16.0,14.0,13961,80.0,124.0,1652,True,False,100,0.0103,0.25,0.5714,0.0074,0.625,1.0,1.0,2.0645,1.0,1.1461,0.4286,-0.1776,0.2195,0,0,0,0,0,0,1
120,19,24,143523,143544.0,76,9.0,12.0,12593,107.0,135.0,1358,False,True,40,0.0665,0.3571,0.4,0.0051,0.7778,1.0,1.0,1.8808,0.8451,1.0792,0.6,-0.0683,0.2432,0,0,0,0,0,0,1
121,19,24,2824729,2824741.0,102,15.0,30.0,8558,44.0,107.5,1354,True,False,70,0.0266,0.3875,0.2667,0.0044,0.4,1.0,1.0,2.0086,0.7782,1.4771,0.7333,-0.35525,0.286,0,1,0,0,0,0,0
122,0,9,252936,252958.0,114,13.0,20.0,11382,71.0,118.0,1358,True,False,70,0.1489,0.34,0.5,0.0087,0.9231,1.0,1.0,2.0569,1.0792,1.301,0.5,-0.2402,0.3359,0,0,0,0,0,0,1
123,41,214,2896951,2897015.0,1499,137.5,131.5,155173,46.0,126.0,1356,False,True,40,0.0605,0.4636,0.3988,0.037849999999999995,0.5767,0.4615,0.0,3.7907,2.0785,1.8261,-0.6012,-0.1851,1.0,0,0,1,0,0,0,0
124,1325,1334,2932024,2932064.0,126,13.0,20.0,13334,90.0,124.0,1364,False,True,40,0.0651,0.3278,0.45,0.0066,0.6923,1.0,1.0,2.1004,0.9542,1.301,0.55,-0.1705,0.3068,1,0,0,0,0,0,0
125,803,825,4601186,4601217.0,118,14.0,14.0,11397,91.0,124.0,1690,True,False,70,0.979,0.2915,0.9286,0.0089,0.9286,0.9286,1.0,2.0719,1.0792,1.1139,0.0714,-0.1561,0.3097,0,0,0,0,0,1,0
126,923,941,2921961,2921970.0,270,35.0,48.0,155173,101.0,128.0,1362,False,True,130,0.6483,0.2052,0.1035,0.0096,0.3636,1.0,1.0,2.4314,1.1139,1.6812,0.8965,-0.0702,0.8705,0,0,0,0,1,0,0
127,1338,1347,2086004,2086116.0,71,13.0,12.0,8943,97.0,124.0,1654,True,False,80,0.2801,0.2333,0.75,0.0066,0.6923,1.0,1.0,1.8513,0.9542,1.0792,0.25,-0.1272,0.257,0,0,0,0,0,1,0
128,20,31,2315017,2315172.0,205,24.0,26.0,14369,55.0,107.5,1648,True,False,80,0.0369,0.4368,0.3077,0.0071,0.5,1.0,1.0,2.3117,1.0792,1.415,0.6923,-0.35525,0.4564,1,0,0,0,0,0,0
129,41,215,117422,1175131.0,1499,137.5,131.5,155173,21.0,142.0,1400,False,True,40,0.0586,0.5249,0.9157,0.037849999999999995,0.2832,0.4737,0.0,4.113150000000001,2.0785,2.2553,-0.0843,-0.09,1.0,0,0,1,0,0,0,0
130,41,230,696884,696948.0,1499,137.5,131.5,155173,35.0,143.0,1400,False,True,40,0.0557,0.7602499999999999,0.9448,0.037849999999999995,0.2394,0.3375,0.0,4.062,2.0785,2.2553,-0.0553,-0.0988,1.0,0,0,1,0,0,0,0
131,688,696,4933878,4920024.5,108,20.0,17.0,18361,114.0,135.0,1360,False,True,40,0.7204,0.4,0.5333,0.0074,0.6,0.9412,1.0,2.0334,1.0,1.2041,0.4667,-0.0402,0.3509,0,0,0,0,0,0,1
132,897,925,898704,898715.0,318,51.0,49.0,39911,117.0,140.0,1394,False,True,140,0.7709,0.4462,0.1918,0.0137,0.2941,0.9796,1.0,2.5024,1.2787,1.6812,0.8082,-0.0148,0.7359,0,0,0,0,0,0,1
133,1617,1629,1671950,1672180.0,182,26.0,21.0,14689,70.0,107.5,1690,True,False,60,0.0877,0.4221,0.5238,0.0065,0.4231,1.0,1.0,2.2601,1.0414,1.3222,0.4762,-0.35525,0.3834,0,0,0,0,0,1,0
134,1595,1611,71768,718425.0,836,72.0,87.0,97183,109.0,127.0,1698,False,True,90,0.0722,0.4433,0.2292,0.0071,0.2445,0.9858,1.0,2.9671,1.0792,1.9685,0.7712,-0.0947,1.0,0,0,0,0,1,0,0
135,194,214,106512,106519.0,56,25.0,7.0,7451,120.0,141.0,1354,True,False,70,0.2863,0.4514,0.5385,0.0096,0.52,1.0,0.0,1.7482,1.1139,0.8451,-0.4615,-0.02,0.1965,0,1,0,0,0,0,0
136,438,455,78207,78276.0,780,90.0,72.0,56864,80.0,124.0,1687,False,True,140,0.6481,0.4022,0.3432,0.0148,0.3771,1.0,1.0,2.8976,1.3979,1.8513,0.6568,-0.2387,0.9994,1,0,0,0,0,0,0
137,1625,1634,309514,309526.0,77,15.0,12.0,8495,61.0,109.0,1688,True,False,70,0.0638,0.3636,0.9167,0.0065,0.7333,1.0,1.0,1.8865,1.0414,1.0792,0.0833,-0.3382,0.2432,0,0,0,0,0,1,0
138,1172,1188,1564451,1564476.0,52,20.0,12.0,7747,119.0,148.0,1464,True,False,69,0.2022,0.3155,0.6522,0.0162,0.7,0.6667,0.0,1.716,1.3424,0.9031,-0.3478,0.0294,0.3125,0,0,0,0,0,0,1
139,557,567,1266537,1266548.0,57,10.0,8.0,6543,92.0,135.0,1624,True,False,70,0.6761,0.15,0.8,0.0049,0.8,1.0,1.0,1.7559,0.9031,0.9031,0.2,-0.1234,0.1852,0,0,0,0,0,0,1
140,1688,1694,1748216,1748249.0,242,16.0,36.0,24697,24.0,107.5,1698,False,True,90,0.0047,0.251,0.1667,0.0059,0.4375,1.0,1.0,2.3856,1.0,1.5563,0.8333,-0.35525,0.5822,1,0,0,0,0,0,0
141,15,24,3859251,3859266.0,515,48.0,60.0,48793,68.0,127.0,1687,False,True,140,0.0047,0.2867,0.2,0.0059,0.3333,1.0,1.0,2.749,1.0,1.7781,0.8,-0.2261,0.9779,0,0,0,0,0,0,1
142,1063,1071,4601186,4601217.0,74,12.0,18.0,6481,89.0,127.0,1688,True,False,70,0.6647,0.2341,0.4444,0.0066,0.75,1.0,1.0,1.8692,0.9542,1.2553,0.5556,-0.1539,0.2583,0,0,0,0,0,0,1
143,614,622,1035255,1035264.0,56,29.0,11.0,60260,109.0,135.0,1364,True,False,80,0.9164,0.6168,0.4,0.0155,0.5938,0.7273,0.0,1.7482,1.3222,0.9031,-0.6,-0.0997,0.2469,0,0,0,0,0,0,0
144,484,555,681373,681396.0,353,40.0,52.0,34230,85.0,111.0,1356,True,False,70,0.7,0.5487,0.9048,0.031,0.8095,0.9615,1.0,2.5478,1.6233,1.699,0.0952,-0.2409,0.9747,0,0,0,0,0,0,1
145,39,214,1299230,1299402.0,1499,137.5,131.5,155173,25.0,141.0,1400,False,True,40,0.0557,0.494,0.9459,0.037849999999999995,0.2174,0.3678,0.0,4.113150000000001,2.0785,2.238,-0.054,-0.096,1.0,0,0,1,0,0,0,0
146,0,14,756916,756929.0,194,28.0,17.0,23488,110.0,134.0,1356,True,False,40,0.0,0.5454,0.5714,0.0117,0.6429,0.5454,0.0,2.2856,1.2041,1.0792,-0.4286,-0.0651,0.4366,0,0,0,0,0,0,1
147,1145,1157,2613123,2613138.0,111,14.0,12.0,12693,84.0,126.0,1358,True,False,100,0.301,0.2083,1.0,0.0088,0.8571,1.0,0.5,2.0453,1.0792,1.0792,0.0,-0.1652,0.2583,0,0,0,0,0,0,1
148,893,902,2519944,2519955.0,82,14.0,11.0,8388,65.0,133.0,1356,True,False,120,0.8357,0.2525,0.8182,0.0066,0.7857,1.0,1.0,1.9138,1.0414,1.0414,0.1818,-0.2141,0.2051,0,0,0,0,0,1,0
149,118,128,4933878,4920024.5,128,18.0,20.0,14912,101.0,134.0,1687,True,False,80,0.1396,0.3864,0.55,0.0065,0.6111,1.0,1.0,2.1072,1.0414,1.301,0.45,-0.0965,0.2792,0,0,0,0,0,0,0
150,418,418,1622520,1622524.0,17,7.0,4.0,2127,109.0,140.0,1360,False,True,50,0.5965,0.4286,0.5714,0.0052,1.0,1.0,0.0,1.2305,0.8451,0.6021,-0.4286,0.0068,0.1384,0,0,0,1,0,0,0
151,1224,1248,2794140,2794143.0,383,36.0,22.0,43294,80.0,119.0,1364,False,True,40,0.2101,0.3636,0.9545,0.0161,0.5789,0.8636,1.0,2.5832,1.3424,1.3424,0.0455,-0.2465,0.8749,0,0,0,0,0,0,1
152,1588,1610,3982273,3982278.0,112,12.0,15.0,11126,85.0,127.0,1692,False,True,70,0.1183,0.1736,1.0,0.0089,1.0,1.0,0.5,2.0492,1.0792,1.1761,0.0,-0.1262,0.2583,0,0,0,0,0,0,1
153,1164,1171,1292132,1292303.0,390,43.0,51.0,4019,63.0,127.0,1373,False,True,40,0.4144,0.2356,0.3846,0.0088,0.3088,1.0,1.0,2.5911,1.0792,1.7076,0.6154,-0.1984,0.9537,1,0,0,0,0,0,0
154,41,214,2098521,2098591.0,1499,137.5,131.0,155173,38.0,124.0,1358,False,True,40,0.0604,0.4433,0.3815,0.037849999999999995,0.6268,0.5114,0.0,3.8342,2.0785,1.8261,-0.6185,-0.1865,1.0,0,0,1,0,0,0,0
155,1063,1085,584609,584652.0,146,28.0,19.0,16566,90.0,123.0,1690,True,False,60,0.7232,0.2357,0.9474,0.019,1.0,0.8824,0.0,2.1644,1.3424,1.2553,-0.0526,-0.1747,0.4366,0,0,0,0,0,0,1
156,43,218,2985655,2985724.0,1499,137.5,131.5,155173,40.0,127.0,1356,False,True,40,0.0633,0.42,0.3943,0.037849999999999995,0.6944,0.5,0.0,3.8453,2.0785,1.8389,-0.6057,-0.1805,1.0,0,0,1,0,0,0,0
157,1051,1064,115356,115418.0,240,24.0,23.0,27035,125.0,143.0,1372,False,True,40,0.4106,0.5029,0.5454,0.0132,0.5833,0.8461,1.0,2.3802,1.2553,1.3424,0.4545,0.0376,0.6268,0,0,0,0,0,1,0
158,1134,1145,1105359,1105387.0,184,18.0,22.0,18416,84.0,127.0,1362,True,False,100,0.3237,0.2727,0.5454,0.0088,0.7222,1.0,1.0,2.2648,1.0792,1.3424,0.4545,-0.2496,0.4366,0,0,0,0,0,1,0
159,1049,1059,1082240,1082248.0,39,10.0,7.0,4552,89.0,124.0,1687,False,True,140,0.7516,0.2031,1.0,0.0047,0.8,1.0,0.5,1.5911,0.9031,0.8451,0.0,-0.1561,0.1696,0,0,0,0,0,0,1
160,1123,1142,1427809,1427883.0,39,22.0,5.0,4606,118.0,141.0,1650,True,False,69,0.4032,0.4815,0.4,0.013,0.9643,0.5714,0.0,1.5911,1.3424,0.6021,-0.6,-0.0088,0.156,0,0,0,0,0,0,1
161,49,62,172100,172111.0,304,30.0,32.0,34142,106.0,127.0,1356,True,False,70,0.071,0.4089,0.375,0.0088,0.4,1.0,1.0,2.4829,1.0792,1.5051,0.625,-0.1033,0.633,0,1,0,0,0,0,0
162,965,976,289963,2890690.0,147,20.0,29.0,16680,109.0,133.0,1372,False,True,40,0.7118,0.3536,0.2692,0.0095,0.75,0.9412,1.0,2.1644,1.1139,1.4624,0.7308,-0.0821,0.4729,0,0,1,0,0,0,0
163,1551,1576,1115618,1115654.0,116,28.0,17.0,16579,116.0,141.0,1664,False,True,40,0.1103,0.2798,0.4118,0.015,0.9643,0.7059,0.0,2.0645,1.3979,1.0,-0.5882,-0.0085,0.2928,0,0,0,0,0,0,1
164,1031,1056,1349016,1349036.0,170,32.0,19.0,18720,97.0,126.0,1358,True,False,70,0.1182,0.6042,0.7059,0.0161,0.8649,0.8421,0.0,2.2304,1.3424,1.2305,-0.2941,-0.1652,0.6619,0,0,0,0,0,1,0
165,1101,1119,3947227,3947239.0,68,23.0,10.0,8485,111.0,134.0,1648,True,False,69,0.264,0.5215,0.3333,0.0161,0.5789,0.9,0.0,1.8325,1.3424,0.9542,-0.6667,-0.0515,0.2018,0,0,0,0,0,0,1
166,1283,1297,571986,572004.0,289,18.0,39.0,35410,128.0,151.5,1387,False,True,40,0.1057,0.2702,0.2647,0.0079,0.6111,1.0,1.0,2.4609,1.0414,1.5315,0.7353,0.07875,0.8513,1,0,0,0,0,0,0
167,39,216,2339627,2339797.0,1499,137.5,128.0,155173,43.0,135.0,1358,False,True,40,0.4067,0.4433,0.3543,0.037849999999999995,0.6693,0.5303,0.0,3.8475,2.0785,1.7404,-0.6457,-0.1867,1.0,0,0,1,0,0,0,0
168,1223,1258,2109173,2109236.0,822,49.0,64.0,53525,55.0,107.5,1353,False,True,70,0.2324,0.7059,0.5511,0.014,0.7308,0.5294,0.0,2.9207,1.2787,1.6021,-0.4489,-0.35525,0.9905,0,0,0,0,0,0,1
169,1372,1378,799291,799301.0,59,13.0,11.0,4664,84.0,109.0,1690,True,False,60,0.4436,0.4276,0.8182,0.0053,0.6923,1.0,1.0,1.7708,0.9542,1.0414,0.1818,-0.2563,0.2051,1,0,0,0,0,0,0
170,501,526,430948,430980.0,495,91.0,83.0,46972,82.0,134.0,1353,True,False,70,0.7156,0.5876,0.3659,0.0303,0.4359,0.9592,1.0,2.6929,1.6128,1.9395,0.6342,-0.1711,0.9979,0,0,0,0,0,0,1
171,1094,1109,1733458,1733471.0,114,11.0,14.0,11447,64.0,107.5,1360,True,False,80,0.4177,0.2571,0.9167,0.0068,0.7273,1.0,1.0,2.0569,1.0414,1.1461,0.0833,-0.3093,0.257,0,0,0,0,0,1,0
172,498,527,4933878,4920024.5,704,97.0,64.0,68984,53.0,126.0,1358,False,True,40,0.6613,0.3131,0.7619,0.0243,0.5156,0.5625,0.0,2.8482,1.5185,1.5563,-0.2381,-0.2372,0.9231,0,0,0,0,0,1,0
173,1068,1085,2258648,2258662.0,131,29.0,16.0,15643,119.0,141.0,1364,True,False,80,0.4091,0.6389,0.6956,0.0139,0.6552,0.75,0.0,2.1173,1.2787,1.1139,-0.3043,0.0038,0.6079,0,0,0,0,0,0,0
174,875,898,468317,468520.0,192,32.0,26.0,21321,105.0,126.0,1362,False,True,40,0.8792,0.3987,0.5,0.011,0.4688,1.0,1.0,2.2878,1.1761,1.415,0.5,-0.0971,0.6453,0,0,0,0,0,1,0
175,852,860,134988,134992.0,16,6.0,4.0,1961,97.0,141.0,1358,False,True,50,0.732,0.4286,0.5714,0.0044,1.0,1.0,0.0,1.2041,0.7782,0.6021,-0.4286,-0.0723,0.1384,0,0,0,1,0,0,0
176,1287,1322,1789332,1789337.0,1275,106.0,102.0,131937,104.0,127.0,1362,False,True,40,0.0325,0.6282,0.3235,0.031,0.2906,0.9302,1.0,3.0938,1.6233,2.0086,0.6765,-0.0903,1.0,0,0,0,0,0,0,1
177,79,101,185445,185462.0,1035,98.0,63.0,155173,106.0,133.0,1354,True,False,70,0.0553,0.6732,0.3529,0.0169,0.2973,0.8182,1.0,3.0457,1.3617,1.6721,0.6471,-0.1064,1.0,0,0,0,0,0,0,1
178,1063,1088,1359864,1359820.0,836,54.0,35.0,97343,107.0,135.0,1356,False,True,50,0.4308,0.6352,0.5172,0.0191,0.5179,0.6286,0.0,2.9557,1.415,1.3424,-0.4828,-0.0572,0.9775,0,0,0,0,0,1,0
179,1617,1629,2887460,2887476.0,207,28.0,22.0,21321,74.0,109.0,1633,False,True,140,0.0251,0.3462,0.3182,0.0074,0.3571,1.0,1.0,2.316,1.0,1.3424,0.6818,-0.2428,0.4564,1,0,0,0,0,0,0
180,731,736,724192,724202.0,17,9.0,6.0,2198,123.0,142.0,1358,False,True,50,0.8838,0.5278,0.8333,0.0044,0.6667,0.8333,0.0,1.2305,0.7782,0.7782,-0.1667,0.0319,0.14,0,0,0,1,0,0,0
181,0,230,4636367,4636375.0,1499,137.5,106.0,155173,112.0,133.0,1360,False,True,40,0.0,0.6445,0.0296,0.037849999999999995,0.0724,0.5833,0.0,3.5884,2.0785,1.6721,-0.9604,-0.0496,1.0,0,0,1,0,0,0,0
182,919,931,547500,547511.0,119,15.0,12.0,12593,74.0,132.0,1364,True,False,80,0.659,0.2143,0.8571,0.0073,0.8,1.0,1.0,2.0756,1.0792,1.0792,0.1429,-0.1928,0.2901,0,0,0,0,0,0,1
183,41,216,2300567,2300643.0,1499,137.5,131.5,155173,43.0,124.0,1356,False,True,40,0.0605,0.4063,0.3841,0.037849999999999995,0.6383,0.5128,0.0,3.8649,2.0785,1.8195,-0.6159,-0.1851,1.0,0,0,1,0,0,0,0
184,1244,1251,661248,661284.0,140,28.0,28.0,20262,118.0,134.0,1372,False,True,40,0.1429,0.4937,0.8571,0.0124,0.75,0.9643,1.0,2.1461,1.3222,1.4472,0.1429,-0.0225,0.6236,0,0,0,0,0,0,1
185,39,212,1583196,1583189.0,1499,137.5,131.5,155173,40.0,126.0,1356,False,True,40,0.0574,0.4569,0.3559,0.037849999999999995,0.6423,0.3554,0.0,3.8199,2.0785,1.8261,-0.6441,-0.1861,1.0,0,0,1,0,0,0,0
186,1325,1332,1484300,1484326.0,168,19.0,29.0,18996,99.0,125.0,1354,True,False,40,0.0353,0.3925,0.2759,0.0052,0.3684,1.0,1.0,2.2253,0.8451,1.4624,0.7241,-0.1282,0.385,0,0,0,0,1,0,0
187,13,25,1512277,1512283.0,111,14.0,12.0,12773,99.0,134.0,1356,True,False,70,0.0251,0.4022,1.0,0.0074,0.7143,1.0,0.5,2.0492,1.0,1.0792,0.0,-0.1078,0.2583,0,0,0,0,0,0,1
188,1134,1156,2750749,2750765.0,271,36.0,33.0,32459,115.0,141.0,1374,False,True,40,0.2372,0.4024,0.5926,0.0116,0.5,0.9394,1.0,2.433,1.2041,1.4914,0.4074,-0.0206,0.7037,0,0,0,0,0,1,0
189,13,21,1569522,1569536.0,19,8.0,5.0,2318,105.0,141.0,1687,False,True,100,0.76,0.2591,0.6667,0.0047,1.0,1.0,0.0,1.2787,0.9031,0.699,-0.3333,-0.0795,0.1361,1,0,0,0,0,0,0
190,1569,1582,92878,92896.0,1499,137.5,131.5,155173,24.0,134.0,1362,False,True,40,0.0308,0.4816,0.0992,0.0155,0.1209,1.0,1.0,3.2865,1.3222,2.3117,0.9008,-0.2472,1.0,1,0,0,0,0,0,0
191,919,928,1029590,1029596.0,11,6.0,4.0,1233,115.0,140.0,1358,True,False,100,0.2047,0.5,0.3333,0.0044,1.0,1.0,0.0,1.0414,0.7782,0.6021,-0.6667,-0.0038,0.1262,0,0,0,1,0,0,0
192,1066,1077,4822354,4822392.0,224,26.0,32.0,27344,105.0,132.0,1354,False,True,40,0.1429,0.3613,0.6111,0.0096,0.5454,1.0,1.0,2.3503,1.1139,1.4624,0.3889,-0.0904,0.6221,0,0,0,0,0,0,1
193,1326,1333,4933878,4920024.5,17,6.0,5.0,2181,104.0,132.0,1687,False,True,50,0.5243,0.2,0.8333,0.0036,1.0,1.0,0.0,1.2305,0.7782,0.699,-0.1667,-0.0874,0.14,0,0,0,0,0,0,1
194,731,745,815462,815504.0,289,26.0,32.0,30229,48.0,127.0,1373,False,True,40,0.914,0.3214,0.4193,0.0102,0.5,1.0,1.0,2.4609,1.1461,1.4914,0.5806,-0.2,0.6236,0,0,0,0,0,0,1
195,1687,1694,183725,183734.0,227,24.0,31.0,21300,64.0,107.5,1698,False,True,90,0.013,0.3565,0.2895,0.0053,0.375,1.0,1.0,2.356,0.9542,1.4914,0.7105,-0.35525,0.6839,1,0,0,0,0,0,0
196,726,738,560425,560445.0,196,19.0,22.0,20642,99.0,126.0,1358,False,True,40,0.8805,0.2642,0.5909,0.0088,0.6316,1.0,1.0,2.2923,1.1139,1.3424,0.4091,-0.1279,0.4514,0,0,0,0,1,0,0
197,1073,1088,237729,237702.0,563,26.0,50.0,56735,105.0,132.0,1376,False,True,40,0.3061,0.4074,0.4,0.011,0.4688,0.8,1.0,2.7118,1.1761,1.699,0.6,-0.0897,0.9963,0,0,0,0,0,1,0
198,1094,1108,1577037,157044.0,140,23.0,24.0,15517,85.0,135.0,1696,False,True,60,0.6619,0.2917,0.5833,0.0071,0.4783,1.0,1.0,2.1461,1.0792,1.3802,0.4167,-0.1236,0.3977,1,0,0,0,0,0,0
199,630,649,4933878,4920024.5,121,14.0,12.0,12173,83.0,125.0,1690,True,False,60,0.7665,0.2556,0.75,0.0071,0.8571,1.0,1.0,2.0828,1.0792,1.0792,0.25,-0.2455,0.2583,0,0,0,0,0,1,0
200,1065,1084,1809470,1809524.0,155,20.0,13.0,15146,84.0,111.0,1360,True,False,100,0.4106,0.3611,0.8889,0.0118,0.8,1.0,1.0,2.1903,1.2041,1.0414,0.1111,-0.2562,0.4763,0,0,0,0,0,0,1
201,1069,1090,745600,745614.0,169,22.0,20.0,16849,79.0,124.0,1353,False,True,40,0.6647,0.3559,0.7273,0.0125,0.7727,0.9667,0.0,2.2279,1.2305,1.301,-0.2727,-0.2816,0.3977,0,0,0,0,0,1,0
202,557,567,879259,879265.0,65,11.0,11.0,6013,79.0,107.5,1364,True,False,70,0.7265,0.3232,0.8182,0.0067,0.7273,1.0,1.0,1.8129,1.0414,1.0414,0.1818,-0.3081,0.2051,0,0,0,0,0,0,1
203,780,787,838654,838663.0,194,12.0,20.0,19118,84.0,126.0,1690,False,True,70,0.8442,0.3182,0.55,0.0065,0.9167,1.0,1.0,2.2878,1.0414,1.301,0.45,-0.1712,0.3663,0,0,0,0,0,0,1
204,213,229,2126449,2126462.0,100,19.0,13.0,11608,101.0,135.0,1360,False,True,40,0.3241,0.4195,0.6191,0.0118,0.8421,0.9231,0.0,2.0,1.2041,1.1139,-0.381,-0.1064,0.2901,0,0,0,0,0,0,1
205,19,28,199985,200008.0,146,16.0,24.0,18674,110.0,133.0,1358,True,False,70,0.0398,0.3643,0.2813,0.0053,0.375,0.9583,1.0,2.1644,0.9542,1.3617,0.7188,-0.0704,0.4763,0,1,0,0,0,0,0
206,25,52,714056,714611.0,613,58.0,34.0,68349,82.0,117.0,1356,True,False,80,0.1724,0.4963,0.4828,0.0196,0.3913,0.9643,1.0,2.8267,1.4314,1.5315,0.5172,-0.2256,0.9961,0,0,0,0,0,1,0
207,39,212,1637218,1637282.0,1499,137.5,131.5,155173,41.0,126.0,1358,False,True,40,0.0574,0.4926,0.3815,0.037849999999999995,0.6578,0.4925,0.0,3.7904,2.0785,1.8195,-0.6185,-0.1902,1.0,0,0,1,0,0,0,0
208,619,630,19000,19123.0,101,17.0,39.0,13829,132.0,150.0,1666,False,True,90,0.9546,0.3158,0.1389,0.0049,0.6471,1.0,1.0,2.0043,0.9031,1.5563,0.8611,0.07875,0.3068,0,0,0,0,1,0,0
209,677,686,1423992,1423996.0,17,7.0,4.0,2267,113.0,141.0,1358,False,True,50,0.8304,0.4667,0.8333,0.0044,1.0,1.0,0.0,1.2305,0.7782,0.6021,-0.1667,-0.0071,0.1449,0,0,0,0,0,0,1
210,732,744,1647908,1647954.0,119,43.0,22.0,13292,104.0,127.0,1356,True,False,100,0.8357,0.5489,0.9091,0.0148,0.3818,0.8095,0.0,2.0756,1.301,1.3424,-0.0909,-0.081,0.7147,0,1,0,0,0,0,0
211,39,215,2275954,2276025.0,1499,137.5,131.5,155173,40.0,124.0,1358,False,True,40,0.0574,0.4291,0.3864,0.037849999999999995,0.6298,0.4891,0.0,3.8084,2.0785,1.8325,-0.6136,-0.1884,1.0,0,0,1,0,0,0,0
212,825,836,1298256,1298260.0,178,42.0,22.0,2267,98.0,129.0,1356,True,False,70,0.9003,0.2889,0.5238,0.0117,0.5385,0.6875,1.0,2.2504,1.2041,1.3424,0.4762,-0.1497,0.5626,0,0,0,0,0,0,1
213,1588,1610,612662,612672.0,87,9.0,12.0,8106,77.0,109.0,1692,True,False,60,0.0047,0.2875,0.8,0.0047,1.0,1.0,1.0,1.9395,0.9031,1.0792,0.2,-0.2816,0.2288,0,0,0,0,0,1,0
214,1219,1228,1733458,1733471.0,65,10.0,8.0,9381,129.0,141.0,1373,False,True,40,0.239,0.2667,0.375,0.0059,0.8,1.0,1.0,1.8129,0.9031,0.9031,0.625,0.0729,0.2018,0,0,1,0,0,0,0
215,41,197,1647218,1647385.0,1499,137.5,131.5,155173,41.0,141.0,1402,False,True,40,0.0585,0.4512,0.9737,0.037849999999999995,0.2652,0.4465,0.0,4.0965,2.0785,2.1732,-0.0263,-0.0927,1.0,0,0,1,0,0,0,0
216,156,174,884609,884631.0,938,68.0,69.0,95555,91.0,127.0,1630,False,True,140,0.2083,0.3579,0.2893,0.0083,0.2857,1.0,1.0,2.9708,1.1461,1.8389,0.7407,-0.1515,0.9999,0,0,0,0,0,0,1
