Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HouseAge,YearsSinceRemod,TotalBath,TotalPorchSF,TotalSF,OverallQual_SF
44,20,RL,69.0,9.127067452782361,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1980,Hip,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,Gd,TA,Av,LwQ,280,BLQ,491,167,938,GasA,TA,Y,SBrkr,938,0,0,6.844815479208263,1,0,1,0,3,1,TA,5,Typ,0,Detchd,1977.0,Unf,1,308,TA,TA,Y,145,0,0,0,0,0,Missing,MnPrv,Missing,0,7,2008,WD,Normal,11.777218637129327,33,28,2.0,0,1876,4690.0
45,20,RL,70.0,8.980423936374544,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,ALQ,179,BLQ,506,465,1150,GasA,Ex,Y,FuseA,1150,0,0,7.048386408721883,1,0,1,0,3,1,TA,6,Typ,0,Attchd,1959.0,RFn,1,300,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,5,2006,WD,Normal,11.856522261533737,47,47,2.0,0,2300,5750.0
46,120,RL,61.0,8.943636705909594,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,412.0,Ex,TA,PConc,Ex,TA,No,GLQ,456,Unf,0,1296,1752,GasA,Ex,Y,SBrkr,1752,0,0,7.469083884921234,1,0,2,0,2,1,Ex,6,Typ,1,Attchd,2005.0,RFn,2,576,TA,TA,Y,196,82,0,0,0,0,Missing,Missing,Missing,0,2,2010,WD,Normal,12.675766851909591,5,5,3.0,82,3504,15768.0
47,50,RL,48.0,9.458995712459116,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,1351,Unf,0,83,1434,GasA,Ex,Y,SBrkr,1518,631,0,7.673223121121708,1,0,1,1,1,1,Gd,6,Typ,1,Attchd,2003.0,RFn,2,670,TA,TA,Y,168,43,0,0,198,0,Missing,Missing,Missing,0,8,2009,WD,Abnorml,12.387089184491993,6,6,2.5,241,3583,15043.0
48,20,FV,84.0,9.314430080500564,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,0,1632,1656,GasA,Ex,Y,SBrkr,1656,0,0,7.4127640174265625,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,2006.0,RFn,3,826,TA,TA,Y,0,146,0,0,0,0,Missing,Missing,Missing,0,7,2007,WD,Normal,12.428019481065613,1,1,2.0,146,3312,13248.0
49,190,RM,33.0,8.402231172946555,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920,2008,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,736,736,GasA,Gd,Y,SBrkr,736,716,0,7.2813856635702825,0,0,2,0,2,3,TA,8,Typ,0,Missing,1980.0,Missing,0,0,Missing,Missing,N,0,0,102,0,0,0,Missing,Missing,Missing,0,6,2009,New,Partial,11.635151947212842,89,1,2.0,102,2188,5808.0
50,20,RL,66.0,8.954544488386723,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,TA,TA,No,BLQ,763,Unf,0,192,955,GasA,Ex,Y,SBrkr,955,0,0,6.862757913051401,1,0,1,0,3,1,TA,6,Typ,0,Attchd,1966.0,Unf,1,386,TA,TA,Y,0,0,0,0,0,0,Missing,MnPrv,Missing,0,1,2007,WD,Normal,11.751950239425476,41,41,2.0,0,1910,4775.0
51,60,RL,69.0,9.537483513308878,Pave,Missing,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,182,Unf,0,612,794,GasA,Gd,Y,SBrkr,794,676,0,7.293697720601438,0,1,2,0,3,1,TA,6,Typ,0,Attchd,1997.0,Fin,2,388,TA,TA,Y,0,75,0,0,0,0,Missing,Missing,Missing,0,7,2007,WD,Normal,12.083910661257521,10,10,2.5,75,2264,8820.0
52,50,RM,52.0,8.738895704934043,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,816,816,GasA,TA,Y,SBrkr,816,0,360,7.0707241072602764,0,0,1,0,3,1,TA,6,Typ,1,Detchd,1985.0,Unf,2,528,TA,TA,Y,112,0,0,0,0,0,Missing,MnPrv,Shed,400,9,2006,WD,Normal,11.648338835562747,72,56,1.0,0,1632,7056.0
53,90,RM,110.0,9.044639916198465,Grvl,Missing,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,Fa,TA,CBlock,Gd,TA,Gd,LwQ,104,GLQ,712,0,816,GasA,TA,N,SBrkr,816,0,0,6.705639094860003,1,0,1,0,2,1,TA,5,Typ,0,CarPort,1963.0,Unf,2,516,TA,TA,Y,106,0,0,0,0,0,Missing,Missing,Missing,0,5,2010,WD,Normal,11.608244735642321,47,47,2.0,0,1632,4080.0
54,20,RL,68.0,9.779878201821505,Pave,Missing,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,0.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,1810,Unf,0,32,1842,GasA,Gd,Y,SBrkr,1842,0,0,7.519149957669823,2,0,0,1,0,1,Gd,5,Typ,1,Attchd,1981.0,Fin,3,894,TA,TA,Y,857,72,0,0,0,0,Missing,Missing,Missing,0,11,2006,WD,Normal,12.861001210669146,25,19,2.5,72,3684,16578.0
55,80,RL,60.0,8.872767529910936,Pave,Missing,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,ALQ,384,Unf,0,0,384,GasA,TA,Y,SBrkr,1360,0,0,7.215975002651466,0,0,1,0,3,1,TA,6,Min1,1,Detchd,1962.0,Unf,2,572,TA,TA,Y,0,50,0,0,0,0,Missing,MnPrv,Missing,0,2,2007,WD,Normal,11.775297421715827,52,52,1.0,50,1744,6800.0
56,20,RL,100.0,9.227787285579904,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,272.0,TA,TA,CBlock,TA,TA,No,BLQ,490,Unf,0,935,1425,GasA,Gd,Y,SBrkr,1425,0,0,7.262628600974241,0,0,2,0,3,1,TA,7,Typ,1,Attchd,1964.0,RFn,2,576,TA,TA,Y,0,0,0,407,0,0,Missing,Missing,Missing,0,7,2008,WD,Normal,12.103491596905931,44,44,2.0,407,2850,8550.0
57,160,FV,24.0,7.880804344674901,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,649,Unf,0,321,970,GasA,Ex,Y,SBrkr,983,756,0,7.461640392208575,1,0,2,1,3,1,Gd,7,Typ,0,Attchd,1999.0,Fin,2,480,TA,TA,Y,115,0,0,0,0,0,Missing,Missing,Missing,0,8,2009,WD,Abnorml,12.058158312538197,10,9,3.5,0,2709,13912.0
58,60,RL,89.0,9.362718052397065,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,860,860,GasA,Ex,Y,SBrkr,860,860,0,7.450660796211539,0,0,2,1,3,1,Gd,7,Typ,0,Attchd,2004.0,RFn,2,565,TA,TA,Y,0,70,0,0,0,0,Missing,Missing,Missing,0,8,2006,WD,Normal,12.188422799337028,2,2,2.5,70,2580,12040.0
59,60,RL,66.0,9.52390946537981,Pave,Missing,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,1031.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1410,1410,GasA,Ex,Y,SBrkr,1426,1519,0,7.918856065618935,0,0,3,1,3,1,Gd,10,Typ,1,BuiltIn,2006.0,Fin,3,641,TA,TA,Y,192,0,37,0,0,0,Missing,Missing,Missing,0,10,2006,New,Partial,12.991755706536901,0,0,3.5,37,4355,27476.25
60,20,RL,60.0,8.881975184248867,Pave,Missing,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,632,Unf,0,148,780,GasA,Ex,Y,SBrkr,780,0,0,6.660575149839686,0,0,1,0,2,1,TA,4,Typ,0,Detchd,1973.0,Unf,1,352,TA,TA,Y,196,0,0,0,0,0,Missing,MnPrv,Missing,0,1,2008,WD,Normal,11.735276702486741,36,36,1.0,0,1560,3900.0
61,20,RL,63.0,9.47830431356186,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,ALQ,941,Unf,0,217,1158,GasA,Ex,Y,SBrkr,1158,0,0,7.055312843339752,1,0,1,1,3,1,Gd,5,Typ,0,Detchd,2006.0,Unf,2,576,TA,TA,Y,0,50,0,0,0,0,Missing,Missing,Missing,0,5,2006,New,Partial,11.970356641102999,2,2,2.5,50,2316,6948.0
62,75,RM,60.0,8.881975184248867,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,530,530,GasA,TA,N,SBrkr,581,530,0,7.013915474810528,0,0,1,0,3,1,Fa,6,Typ,0,Detchd,1935.0,Unf,1,288,TA,TA,N,0,0,144,0,0,0,Missing,Missing,Missing,0,3,2007,WD,Normal,11.522885696764481,87,11,1.0,144,1641,5555.0
63,120,RL,44.0,8.770749549138642,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,178.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24,Unf,0,1346,1370,GasA,Ex,Y,SBrkr,1370,0,0,7.223295679562314,0,0,2,0,2,1,Gd,6,Typ,1,Attchd,2006.0,RFn,2,484,TA,TA,Y,120,49,0,0,0,0,Missing,Missing,Missing,0,10,2007,WD,Normal,12.218500103788143,1,1,2.0,49,2740,10960.0
64,70,RM,50.0,9.239996256883693,Pave,Missing,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,576,576,GasA,Gd,Y,SBrkr,902,808,0,7.444833273892193,0,0,2,0,3,1,TA,9,Typ,0,Detchd,1990.0,Unf,2,480,TA,TA,Y,12,11,64,0,0,0,Missing,GdPrv,Missing,0,4,2010,WD,Normal,11.849404844423074,89,60,2.0,75,2286,11970.0
65,60,RL,69.0,9.145908511816794,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,573.0,TA,TA,PConc,Gd,TA,No,GLQ,739,Unf,0,318,1057,GasA,Ex,Y,SBrkr,1057,977,0,7.618251097876695,1,0,2,1,3,1,Gd,8,Typ,0,Attchd,1998.0,RFn,2,645,TA,TA,Y,576,36,0,0,0,0,Missing,GdPrv,Missing,0,2,2009,WD,Normal,12.299112067295642,12,11,3.5,36,3091,14238.0
66,60,RL,76.0,9.16868469670735,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,344.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1143,1143,GasA,Ex,Y,SBrkr,1143,1330,0,7.813591552952433,0,0,2,1,4,1,Gd,9,Typ,1,BuiltIn,2004.0,RFn,3,852,TA,TA,Y,192,151,0,0,0,0,Missing,Missing,Missing,0,10,2007,WD,Normal,12.666660207428574,3,2,2.5,151,3616,19784.0
67,20,RL,69.0,9.779878201821505,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,5,1970,1989,Gable,CompShg,Plywood,Plywood,287.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,912,Unf,0,1035,1947,GasA,TA,Y,SBrkr,2207,0,0,7.699842407396986,1,0,2,0,3,1,TA,7,Min1,1,Attchd,1970.0,RFn,2,576,TA,TA,Y,301,0,0,0,0,0,Missing,Missing,Missing,0,7,2010,WD,Normal,12.100717685412471,40,21,3.0,0,4154,15449.0
68,20,RL,72.0,9.274816391160547,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,167.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1013,Unf,0,440,1453,GasA,Ex,Y,SBrkr,1479,0,0,7.299797366758161,1,0,2,0,3,1,Gd,7,Typ,0,Attchd,2003.0,RFn,2,558,TA,TA,Y,144,29,0,0,0,0,Missing,Missing,Missing,0,6,2007,WD,Normal,12.328294703023396,4,4,3.0,29,2932,10353.0
69,30,RM,47.0,8.435766192720509,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,747,747,GasA,TA,Y,SBrkr,747,0,0,6.617402977974478,0,0,1,0,2,1,TA,4,Typ,0,Attchd,1945.0,Unf,1,220,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,6,2010,WD,Normal,11.289794413577894,65,60,1.0,0,1494,2988.0
70,50,RL,81.0,9.654641503869545,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1953,1953,Gable,CompShg,BrkFace,AsbShng,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,603,Unf,0,701,1304,GasW,TA,Y,SBrkr,1304,983,0,7.7354333524996886,0,0,2,0,3,1,TA,7,Typ,1,Attchd,1953.0,Fin,2,667,TA,TA,Y,0,21,114,0,0,0,Missing,Missing,Missing,0,7,2006,WD,Normal,12.323860125621126,53,53,2.0,135,3591,16009.0
71,20,RL,95.0,9.521641310026597,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Gable,CompShg,Plywood,Plywood,1115.0,TA,Gd,CBlock,Gd,TA,Gd,ALQ,1880,Unf,0,343,2052,GasA,Ex,Y,SBrkr,2223,0,0,7.707062655370473,1,0,2,0,3,1,TA,8,Typ,2,Attchd,1973.0,Fin,2,516,TA,TA,Y,300,0,0,0,0,0,Missing,Missing,Missing,0,2,2007,WD,Normal,12.404927602627597,34,34,3.0,0,4275,15561.0
72,20,RL,69.0,8.935903526274423,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,0.0,TA,TA,CBlock,TA,TA,No,ALQ,565,Unf,0,280,845,GasA,TA,Y,SBrkr,845,0,0,6.740519359606223,1,0,1,0,2,1,TA,4,Typ,0,Detchd,1987.0,Unf,2,360,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,6,2007,WD,Normal,11.771443882099637,25,1,2.0,0,1690,3380.0
73,60,RL,74.0,9.224440496354964,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,40.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,832,832,GasA,Gd,Y,SBrkr,885,833,0,7.449498005382849,0,0,2,1,3,1,TA,7,Typ,1,Attchd,1998.0,Fin,2,427,TA,TA,Y,0,94,0,0,291,0,Missing,Missing,Missing,0,12,2009,WD,Normal,12.128116509451258,11,11,2.5,385,2550,12026.0
74,20,RL,85.0,9.23024103368252,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,104.0,TA,TA,CBlock,TA,TA,No,ALQ,320,BLQ,362,404,1086,GasA,Gd,Y,SBrkr,1086,0,0,6.99117688712121,1,0,1,0,3,1,TA,6,Typ,0,Attchd,1989.0,Unf,2,490,TA,TA,Y,0,0,0,0,0,0,Missing,GdWo,Missing,0,5,2010,WD,Normal,11.88380602959621,56,7,2.0,0,2172,5430.0
75,50,RM,60.0,8.66406026722579,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,3,6,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,0.0,Gd,Gd,CBlock,Fa,TA,No,Unf,0,Unf,0,840,840,GasA,Gd,N,SBrkr,840,765,0,7.381501894506707,0,0,2,0,3,2,TA,8,Typ,0,Detchd,1915.0,Unf,1,379,TA,TA,Y,0,0,202,0,0,0,Missing,Missing,Missing,0,5,2010,WD,Normal,11.58432477200052,95,60,2.0,202,2445,4815.0
76,180,RM,21.0,7.3758821482150125,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,462,Unf,0,0,462,GasA,TA,Y,SBrkr,526,462,0,6.8966943316227125,1,0,1,0,2,1,TA,5,Typ,0,BuiltIn,1973.0,Unf,1,297,TA,TA,Y,120,101,0,0,0,0,Missing,GdWo,Missing,0,11,2009,WD,Normal,11.418625774449598,36,36,2.0,101,1450,3952.0
77,20,RL,69.0,9.04499391938819,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,ALQ,228,Unf,0,724,952,GasA,Ex,Y,FuseA,952,0,0,6.859614903654202,0,0,1,0,2,1,TA,4,Typ,0,Detchd,1956.0,Unf,1,283,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,4,2008,WD,Normal,11.818577604251555,52,52,1.0,0,1904,3808.0
78,50,RM,50.0,9.063694791634697,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,BLQ,336,GLQ,41,295,672,GasA,TA,Y,SBrkr,1072,213,0,7.1592919047975645,1,0,1,0,2,1,TA,6,Min1,0,Detchd,1948.0,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,Missing,MnPrv,Missing,0,1,2008,WD,Normal,11.751950239425476,60,7,2.0,0,1957,6425.0
79,90,RL,72.0,9.285355075781629,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1768,1768,GasA,TA,N,SBrkr,1768,0,0,7.478169694159785,0,0,2,0,4,2,TA,8,Typ,0,Missing,1980.0,Missing,0,0,Missing,Missing,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,4,2010,WD,Normal,11.824087219587643,42,42,2.0,0,3536,7072.0
80,50,RM,60.0,9.25349564229011,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,440,440,GasA,Gd,Y,SBrkr,682,548,0,7.115582126184454,0,0,1,1,2,1,TA,5,Typ,0,Detchd,1966.0,Unf,2,440,TA,TA,Y,74,0,128,0,0,0,Missing,MnPrv,Missing,0,5,2009,WD,Normal,11.608244735642321,99,28,1.5,128,1670,6150.0
81,60,RL,100.0,9.472781556562168,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,576.0,TA,Gd,CBlock,Gd,TA,No,Rec,448,Unf,0,448,896,GasA,TA,Y,SBrkr,1182,960,0,7.669961995473577,0,0,2,1,4,1,Gd,8,Typ,1,Attchd,1968.0,Fin,1,509,TA,TA,Y,0,72,0,0,252,0,Missing,Missing,Missing,0,6,2009,WD,Normal,12.173037959397275,41,41,2.5,324,3038,12852.0
82,120,RM,32.0,8.412054873292933,Pave,Missing,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,443.0,TA,Gd,PConc,Ex,Gd,No,GLQ,1201,Unf,0,36,1237,GasA,Ex,Y,SBrkr,1337,0,0,7.198931240688173,1,0,2,0,2,1,TA,5,Typ,0,Attchd,1998.0,Fin,2,405,TA,TA,Y,0,199,0,0,0,0,Missing,Missing,Missing,0,3,2006,WD,Normal,11.941462360646149,8,8,3.0,199,2574,8022.0
83,20,RL,78.0,9.230829038403499,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,468.0,TA,TA,PConc,Gd,TA,No,GLQ,33,Unf,0,1530,1563,GasA,Ex,Y,SBrkr,1563,0,0,7.355001921105257,0,0,2,0,3,1,Gd,6,Typ,1,Attchd,2007.0,RFn,3,758,TA,TA,Y,144,99,0,0,0,0,Missing,Missing,Missing,0,10,2008,WD,Normal,12.409017571151187,1,1,2.0,99,3126,12504.0
84,20,RL,80.0,9.09301972939964,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,66.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1065,1065,GasA,Gd,Y,SBrkr,1065,0,0,6.97166860472579,0,0,1,1,3,1,TA,6,Typ,0,Detchd,1974.0,Unf,2,461,TA,TA,Y,74,0,0,0,0,0,Missing,Missing,Missing,0,7,2007,COD,Normal,11.748005492256807,47,47,1.5,0,2130,5325.0
85,80,RL,69.0,9.051461866908694,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,22.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,384,384,GasA,Gd,Y,SBrkr,804,670,0,7.29641326877392,0,0,2,1,3,1,TA,7,Typ,1,BuiltIn,1995.0,Fin,2,400,TA,TA,Y,120,72,0,0,0,0,Missing,Missing,Shed,700,5,2009,WD,Normal,12.034696963475044,14,13,2.5,72,1858,10318.0
86,60,RL,121.0,9.684086987500752,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1991,1992,Hip,CompShg,HdBoard,HdBoard,284.0,Gd,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1288,1288,GasA,Ex,Y,SBrkr,1301,1116,0,7.790696031174738,0,0,2,1,4,1,Gd,9,Typ,1,Attchd,1991.0,Unf,2,462,TA,TA,Y,127,82,0,0,0,0,Missing,Missing,Missing,0,4,2006,WD,Normal,12.468440756144114,15,14,2.5,82,3705,19336.0
87,60,RL,122.0,9.385301574363845,Pave,Missing,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,684,684,GasA,Ex,Y,SBrkr,684,876,0,7.353081920515432,0,0,2,1,3,1,Gd,6,Typ,1,BuiltIn,2005.0,Fin,2,400,TA,TA,Y,100,38,0,0,0,0,Missing,Missing,Missing,0,3,2009,WD,Normal,12.066816325306588,4,4,2.5,38,2244,9360.0
88,160,FV,40.0,8.281977058867758,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,76.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,612,612,GasA,Ex,Y,SBrkr,612,612,0,7.110696122978827,0,0,2,1,2,1,Gd,4,Typ,0,Detchd,2009.0,RFn,2,528,TA,TA,Y,0,234,0,0,0,0,Missing,Missing,Missing,0,6,2009,New,Partial,12.010671928196443,0,0,2.5,234,1836,7344.0
